StudentId,DiasSemUso,TotalSessoes,TotalGasto
93054007,174,19,0.00
84071028,15,10,0.00
34152319,0,32,0.00
24749421,203,4,0.00
60087276,58,25,0.00
71646657,36,7,0.00
26865045,14,43,0.00
69059063,174,2,0.00
29286236,4,3,0.00
52401168,5,6,0.00
72393923,14,8,0.00
27676078,211,2,0.00
69043743,1,25,0.00
61252732,15,12,0.00
88995190,11,10,0.00
52162611,184,2,0.00
42326232,10,9,0.00
48136257,9,16,0.00
59440585,200,3,0.00
17459376,52,48,0.00
40850463,29,9,0.00
8130232,1,36,0.00
65757376,185,8,0.00
9082501,201,1,0.00
16455374,182,1,0.00
92121343,3,6,0.00
3779874,186,2,0.00
23381727,210,1,0.00
31932493,31,11,0.00
78178876,197,2,0.00
57824768,11,16,0.00
97935304,14,6,0.00
453865,7,11,0.00
91408100,66,156,0.00
1633407,206,1,0.00
16269615,26,37,0.00
23055453,17,13,0.00
94045280,131,6,0.00
33125543,120,3,0.00
89689787,199,1,0.00
92573802,196,3,0.00
44796139,191,1,0.00
66034450,194,1,0.00
42600867,194,1,0.00
48231282,19,9,0.00
1601276,22,16,0.00
18921036,7,38,0.00
96225882,25,12,0.00
31300057,7,3,0.00
16845632,166,6,0.00
45218574,5,6,0.00
64976662,205,1,0.00
61623053,7,23,0.00
67095249,56,7,0.00
88056861,9,35,0.00
97924421,76,4,0.00
10188796,2,63,0.00
73325196,27,3,0.00
36647974,11,40,0.00
39532822,204,2,0.00
11650719,10,19,0.00
85968413,100,28,0.00
87103384,14,11,0.00
93729131,192,1,0.00
89864929,24,5,0.00
69774029,24,9,0.00
44787981,28,17,0.00
87587084,182,7,0.00
57609148,6,9,0.00
13697753,114,4,0.00
51557443,1,30,0.00
45398622,35,3,0.00
35796938,73,5,0.00
2295727,184,1,0.00
44442875,42,5,0.00
73031331,6,17,0.00
21258941,205,1,0.00
30851920,191,1,0.00
1456147,185,2,0.00
37372864,12,6,0.00
92017121,20,40,29.90
92395543,50,11,0.00
14521982,37,11,0.00
35698198,1,44,0.00
84000537,87,4,0.00
66011347,196,1,0.00
66299367,56,3,0.00
5352726,2,28,0.00
38354147,190,2,0.00
53164684,189,1,0.00
35783453,26,6,0.00
66104952,190,1,0.00
9022948,193,5,0.00
11649491,3,32,29.90
60845033,194,3,0.00
64353947,183,21,0.00
17065497,182,1,0.00
40875564,8,46,0.00
74754158,191,1,0.00
22106052,46,8,0.00
86609505,17,24,0.00
60165713,21,15,0.00
26747550,21,5,0.00
16643752,210,1,0.00
37991191,196,4,0.00
55245687,200,1,0.00
48629552,1,7,0.00
33575953,34,15,0.00
54724191,6,12,0.00
73077528,44,19,0.00
5500709,15,10,0.00
63888793,171,3,0.00
32168256,69,18,0.00
42556745,46,10,0.00
84498292,201,2,0.00
45538407,10,5,0.00
87768798,184,2,0.00
72596038,188,1,0.00
60637199,200,2,0.00
79941955,132,3,0.00
13206270,184,7,0.00
32683088,194,4,0.00
66300120,163,3,0.00
5588649,126,5,0.00
417297,1,19,0.00
16189077,179,4,0.00
45104588,184,1,0.00
17141037,190,2,0.00
70293009,203,1,0.00
2208262,189,3,0.00
84499935,6,19,149.50
13893857,30,9,0.00
5773887,8,15,0.00
90291320,192,1,0.00
58633880,2,12,0.00
90740330,57,3,0.00
4102922,2,11,0.00
54743796,157,6,0.00
70300148,174,9,0.00
53806941,52,89,0.00
38616050,16,11,0.00
92502218,17,21,0.00
2218627,122,5,0.00
86554543,101,10,0.00
26396476,206,1,0.00
22707754,23,15,0.00
12709334,209,3,0.00
4373438,9,20,0.00
63807047,199,1,0.00
30673077,40,24,0.00
54453240,11,34,0.00
39329625,210,1,0.00
54690935,144,2,0.00
71807919,51,16,0.00
5082144,7,8,0.00
91981137,0,25,0.00
7676376,16,7,0.00
89369593,8,16,0.00
80706055,5,22,0.00
35446637,5,2,0.00
78783400,43,9,0.00
91399962,196,1,0.00
27117233,27,2,0.00
62956203,39,24,0.00
50212992,20,4,0.00
80514537,192,1,0.00
1889213,116,4,0.00
18861554,198,1,0.00
38073043,98,20,0.00
24815392,3,12,0.00
18492106,191,1,0.00
25349700,31,43,0.00
35527003,36,7,0.00
67776544,185,1,0.00
72788744,181,32,0.00
75167313,185,3,0.00
79114586,199,1,0.00
25764498,186,1,0.00
84701128,206,1,0.00
20138706,193,1,0.00
18160030,3,19,0.00
34690523,16,5,0.00
37842624,23,16,0.00
34465812,44,8,0.00
9091475,54,18,0.00
38171305,183,2,0.00
75672135,200,1,0.00
28133541,161,4,0.00
37553419,9,9,0.00
19057366,175,3,0.00
94258258,44,9,0.00
50853895,201,1,0.00
25760797,192,1,0.00
52480893,2,65,0.00
10812762,180,2,0.00
95774625,17,21,0.00
49677888,186,1,0.00
76497277,22,4,0.00
41728323,2,14,0.00
85599091,1,7,0.00
99097182,29,11,0.00
33582133,184,1,0.00
95586187,57,2,0.00
55427948,184,1,0.00
87896492,3,34,0.00
13238012,186,1,0.00
24055846,1,39,0.00
95069978,193,2,0.00
16662664,38,8,0.00
17891910,193,5,0.00
70096619,17,5,0.00
82947501,206,1,0.00
62307082,190,16,0.00
38912268,1,6,0.00
52064246,8,20,0.00
91572359,196,3,0.00
42746248,43,6,0.00
64755054,8,13,0.00
74082206,0,9,0.00
19227258,194,3,0.00
26762947,1,7,0.00
9743118,199,2,209.30
29093905,44,5,0.00
18216449,198,2,0.00
45232889,23,16,0.00
94167670,3,6,0.00
52040127,178,4,0.00
62316067,92,10,0.00
40651889,208,1,0.00
19807334,36,4,0.00
47836149,100,7,0.00
29430830,10,7,0.00
69170192,34,9,0.00
24588033,14,15,0.00
4755853,185,2,0.00
14918011,205,1,0.00
32508885,183,11,0.00
61545684,196,1,0.00
64490386,112,6,0.00
711354,73,2,0.00
81467201,193,1,0.00
43691367,27,4,0.00
4281104,3,28,0.00
19434388,17,5,0.00
92826883,80,10,0.00
53557968,211,1,0.00
35507467,203,2,0.00
46528263,202,3,0.00
11160633,194,2,0.00
43249284,28,3,0.00
34509911,175,10,0.00
72672156,187,1,0.00
97868546,30,21,0.00
30785288,38,18,0.00
87612365,1,28,23.90
57760629,202,1,0.00
11178323,197,1,0.00
96311080,50,7,0.00
33960552,192,1,0.00
25540740,202,18,0.00
13867485,186,2,0.00
65948874,6,27,0.00
45925070,193,3,0.00
37136503,52,4,0.00
4576569,4,7,0.00
69678575,98,4,0.00
91181036,8,4,0.00
82437080,100,17,59.80
84446888,17,7,0.00
73726509,16,11,0.00
22349939,4,13,179.40
65659792,118,9,0.00
25205919,171,19,0.00
58402050,12,18,0.00
19639829,37,4,0.00
57379170,193,1,0.00
89996685,29,4,0.00
65199255,189,1,0.00
17231797,9,7,0.00
91206406,35,7,0.00
71012180,131,3,0.00
8300313,1,12,0.00
21054393,204,1,0.00
76166217,23,15,0.00
24439861,184,4,0.00
87085133,194,2,0.00
11747407,15,6,0.00
10716904,14,17,0.00
40368077,135,5,0.00
19627094,11,31,0.00
61794013,196,2,0.00
17188422,191,2,0.00
49117394,178,4,0.00
98536001,183,3,0.00
75836208,8,36,0.00
3781457,190,6,0.00
30536415,79,3,0.00
35945926,15,44,0.00
89288603,196,1,0.00
13418186,112,5,0.00
21724450,0,8,0.00
96977373,186,2,0.00
10264362,2,7,0.00
95000008,10,24,0.00
95565849,19,12,0.00
96256931,191,4,0.00
68691793,5,12,0.00
72470419,6,4,0.00
23935743,82,9,0.00
94059515,7,4,0.00
42960643,196,1,0.00
69897876,180,7,0.00
8429570,183,2,0.00
70927629,9,15,29.90
11987690,170,3,0.00
34722153,0,19,0.00
1887046,1,9,0.00
12640638,192,4,0.00
67986439,184,2,0.00
5367479,55,7,0.00
6821138,15,10,0.00
18756193,121,3,0.00
17767937,197,2,0.00
49722296,34,23,0.00
15510899,171,6,0.00
47440043,28,11,0.00
18809386,196,6,0.00
12890593,13,11,0.00
50248415,208,1,0.00
46991969,56,3,0.00
12137900,37,15,0.00
66234836,29,27,0.00
32280238,59,7,0.00
5037816,59,22,0.00
93352687,145,9,0.00
99551247,209,1,0.00
65175654,73,9,0.00
39265755,10,11,0.00
96135749,186,2,0.00
67349094,182,13,0.00
28148394,191,2,0.00
60350152,29,2,0.00
51470353,197,11,0.00
1314590,20,6,0.00
38229622,10,101,0.00
7029055,120,10,0.00
61183263,1,20,0.00
89135161,4,2,0.00
11125522,3,10,0.00
76641496,10,5,0.00
21890106,13,5,0.00
9187725,0,592,89.70
55510149,28,5,0.00
68250071,13,4,0.00
6930687,90,8,0.00
68237336,72,2,0.00
93696951,6,19,0.00
26036657,190,3,0.00
18744119,184,1,0.00
39447764,48,16,0.00
73253709,22,5,0.00
54708293,4,38,0.00
5982700,72,6,0.00
4496283,191,4,0.00
80506668,8,19,0.00
59737805,81,19,0.00
47085617,197,1,0.00
20975830,191,11,0.00
76954382,5,8,0.00
30896311,7,2,0.00
69646335,192,1,0.00
84595936,13,4,0.00
77205751,69,3,0.00
51171092,3,9,0.00
89660401,9,8,0.00
54393572,196,1,0.00
71577503,26,10,0.00
1711074,6,3,0.00
89256535,16,22,0.00
54069660,206,2,0.00
9626184,56,25,0.00
19220185,193,6,0.00
90732524,1,10,0.00
18652386,175,6,0.00
74903555,0,36,0.00
32807264,120,102,0.00
12187701,24,3,0.00
32526134,206,1,0.00
99947196,32,36,0.00
34047771,7,80,0.00
80976554,6,44,0.00
73429040,121,2,0.00
53807628,191,4,0.00
58993387,0,22,0.00
9815332,5,13,0.00
94622737,184,1,0.00
88339093,195,2,0.00
37763984,168,3,0.00
47695036,206,1,0.00
8310864,183,1,0.00
46401903,185,1,0.00
74638120,206,1,0.00
21176488,52,2,0.00
78462190,184,1,0.00
44051738,87,4,0.00
55433733,205,1,0.00
97977783,24,8,0.00
29534843,25,12,0.00
17171754,12,5,0.00
19742946,70,4,0.00
5528964,6,7,0.00
27381772,106,3,0.00
93574670,200,3,0.00
19695919,185,1,0.00
49572069,206,1,0.00
80794479,4,88,23.90
5159768,1,65,0.00
27037382,202,2,0.00
33461827,191,2,0.00
58936716,182,7,0.00
51472265,15,12,0.00
13983446,206,1,0.00
68320118,3,9,0.00
19271085,16,21,0.00
36099634,9,23,0.00
36942543,1,12,0.00
67144157,180,3,0.00
11911792,192,2,0.00
9693881,37,8,0.00
87052421,186,1,0.00
23312072,201,2,0.00
82834002,13,7,0.00
40747372,9,10,0.00
94706661,188,1,0.00
15040309,173,2,0.00
22890155,16,36,0.00
84604357,4,10,0.00
57837921,4,12,0.00
61146678,202,1,0.00
75661063,10,7,0.00
2166141,186,1,0.00
83242119,177,4,0.00
69150169,197,1,0.00
38488485,58,4,0.00
38819453,14,14,0.00
29228589,74,4,0.00
40412800,50,19,0.00
55413003,199,3,0.00
21437014,183,3,0.00
2189928,37,9,0.00
23893562,21,16,0.00
58270157,46,6,0.00
73251010,198,1,0.00
73928389,85,12,0.00
81195666,203,2,0.00
12880715,205,2,0.00
86335448,42,2,0.00
38577507,69,16,0.00
88048912,2,16,0.00
70344822,43,15,0.00
40564593,14,19,0.00
79386373,2,39,0.00
69855194,194,1,0.00
21628701,184,1,0.00
59493947,2,5,0.00
80837430,8,34,59.80
35610601,192,1,0.00
84073189,204,1,0.00
77546440,197,1,0.00
44789913,3,55,0.00
21106564,10,3,0.00
79871109,200,2,0.00
10378817,147,5,0.00
50731033,191,2,0.00
15381625,4,45,0.00
19361032,165,21,0.00
32111946,3,47,0.00
3112436,42,19,0.00
60619901,192,1,0.00
62326120,199,1,0.00
89024719,29,7,0.00
55161525,13,21,0.00
19578796,200,2,0.00
46549182,172,6,0.00
35715195,192,4,0.00
74421312,192,1,0.00
56050866,29,9,0.00
9979465,87,5,0.00
78204641,2,144,209.30
4523960,206,1,0.00
91048828,197,6,0.00
64203468,193,2,0.00
81703485,192,1,0.00
96852221,170,7,0.00
50625357,192,14,0.00
65627976,208,1,0.00
76545057,17,8,0.00
62657635,190,1,0.00
82570167,202,4,0.00
27718760,10,12,0.00
85636397,91,7,0.00
90671946,1,33,0.00
15822752,12,7,0.00
39704967,202,2,0.00
53152988,197,1,0.00
14812163,2,2,0.00
87048548,96,13,0.00
69023809,31,6,0.00
29842757,193,1,0.00
63532973,1,14,0.00
85627930,9,93,29.90
39801798,9,42,0.00
10837256,3,14,0.00
2162251,2,38,0.00
17276411,28,9,0.00
2933075,198,1,0.00
82122611,0,47,0.00
72484139,191,2,0.00
45731534,97,6,0.00
54726215,55,6,0.00
74123949,88,4,0.00
85479303,193,1,0.00
73212859,4,18,0.00
72772093,17,21,0.00
31146959,22,9,0.00
7938485,0,11,0.00
56903685,37,4,0.00
73532738,77,3,0.00
11102488,112,6,0.00
97443134,3,209,0.00
45318210,11,4,0.00
40877353,196,1,0.00
1933996,186,1,0.00
16179608,184,1,0.00
95143460,185,3,0.00
86797070,191,2,0.00
51914992,163,2,0.00
62443243,198,1,0.00
18200219,1,13,0.00
60403720,202,1,0.00
79595764,14,16,0.00
18492484,194,1,0.00
9332665,0,208,0.00
42054820,73,3,0.00
48573368,141,7,0.00
50245544,191,6,0.00
8560384,191,1,0.00
46998541,25,7,0.00
60604564,40,4,29.90
52575623,13,37,0.00
65664372,178,3,0.00
56342175,203,1,0.00
99253429,201,3,0.00
85351941,23,33,0.00
2449452,206,2,0.00
96776386,22,6,0.00
63277041,116,24,0.00
9093951,3,14,0.00
99035273,8,15,0.00
67707141,8,16,0.00
72729079,56,2,0.00
64138705,174,3,0.00
47610608,8,10,0.00
98644969,183,2,0.00
64228543,196,1,0.00
13024370,17,10,0.00
93920706,50,6,0.00
5958080,1,14,0.00
95753457,191,1,0.00
49641286,1,13,0.00
86620531,47,4,0.00
17683180,202,5,0.00
31303097,18,12,0.00
64852512,39,26,0.00
10792659,1,13,0.00
94815128,178,19,0.00
7745653,8,7,0.00
71774849,16,122,0.00
34522188,14,6,0.00
12000359,6,24,209.30
69902974,1,169,0.00
19136321,14,10,0.00
98264011,48,2,0.00
5053010,0,8,0.00
60855541,181,4,0.00
86780024,24,10,0.00
96623903,3,10,0.00
29432476,57,6,0.00
95352459,5,11,0.00
22115255,177,2,0.00
19442778,20,16,0.00
66409494,3,11,0.00
53508997,193,1,0.00
22309733,66,8,0.00
8997684,176,4,0.00
80038365,175,4,0.00
84574579,0,28,0.00
73069313,192,1,0.00
38963217,46,8,0.00
19501959,202,1,0.00
64027181,2,26,0.00
39005086,4,12,0.00
95296524,71,9,0.00
60600691,153,34,209.30
62177510,157,4,0.00
93180791,5,62,0.00
68078361,175,4,0.00
25753237,37,23,0.00
21223060,7,11,0.00
84378063,0,3,0.00
48773648,108,5,0.00
23530872,53,25,0.00
52984384,200,1,0.00
7649669,194,1,0.00
88156626,172,3,0.00
52950481,7,9,0.00
79224215,204,1,0.00
44792970,190,11,0.00
5826264,49,7,0.00
39011123,206,1,0.00
15297260,189,1,0.00
53363115,45,2,0.00
85610492,209,1,0.00
39438905,205,2,0.00
99017271,2,52,0.00
92136614,52,21,89.70
36927395,205,2,0.00
11921530,171,3,0.00
91863605,21,35,0.00
25588334,9,52,0.00
88105082,15,95,0.00
67498660,185,3,0.00
53361641,190,2,0.00
46416221,6,11,0.00
19714313,8,14,0.00
9119464,203,1,0.00
57589297,32,7,0.00
49992168,30,4,0.00
63419348,202,1,0.00
47532045,74,3,0.00
89031274,1,50,0.00
62284769,21,14,0.00
1122920,12,2,0.00
68380490,7,42,0.00
45628666,1,20,0.00
44352894,187,1,0.00
4346574,42,12,0.00
3332301,11,27,0.00
93871389,93,16,0.00
52201549,95,4,0.00
17911074,162,4,0.00
27611564,211,1,0.00
27362751,177,4,0.00
668480,198,2,0.00
67769803,2,16,0.00
34338530,179,11,0.00
62341331,43,26,0.00
92439762,180,4,0.00
61042837,23,2,0.00
91804581,14,12,0.00
74549003,187,6,0.00
88644906,28,4,0.00
68799639,183,2,0.00
53626120,14,3,0.00
26228198,23,7,0.00
91317300,1,101,0.00
9078428,171,5,0.00
35991376,49,16,0.00
36975387,182,5,0.00
45146237,2,63,0.00
72266123,198,1,0.00
27699885,47,15,0.00
21078867,45,4,0.00
15954791,93,6,0.00
96427098,7,8,0.00
30254761,80,2,0.00
98565181,20,6,0.00
56348355,1,54,0.00
89533709,8,17,0.00
23375604,172,2,0.00
20881601,205,1,0.00
78513013,50,5,0.00
72776736,9,12,0.00
71279241,8,15,0.00
16574346,143,2,0.00
13075207,8,5,0.00
52067967,16,9,0.00
54747629,5,8,0.00
53792128,211,1,0.00
69652953,195,1,0.00
50951954,105,2,0.00
74099518,3,35,0.00
14142982,4,8,0.00
69230664,31,26,59.80
37843102,85,2,0.00
45915956,159,15,0.00
44696620,169,6,0.00
84666544,65,8,0.00
19211297,6,4,0.00
90987142,185,1,0.00
11441949,7,11,0.00
61343469,1,20,0.00
67451172,64,5,0.00
58246845,5,15,0.00
42314676,179,5,0.00
71133130,202,1,0.00
76197684,210,1,0.00
10561599,10,36,0.00
94601011,8,4,0.00
25462409,184,1,0.00
92402101,187,1,0.00
49093381,0,25,89.70
82953790,198,3,0.00
40952146,192,1,0.00
86943307,11,23,0.00
65772378,37,2,0.00
34733643,188,2,0.00
11858619,188,3,0.00
51950120,6,18,0.00
71771646,87,8,0.00
51303575,32,5,0.00
35628102,192,1,0.00
19681103,25,4,0.00
45320858,4,14,0.00
45463883,196,1,0.00
73289544,5,43,89.70
70065570,124,5,0.00
75382260,22,16,0.00
53916991,195,1,0.00
1330282,207,1,0.00
93621514,7,97,0.00
99743664,205,1,0.00
44508474,197,4,0.00
61573129,190,1,0.00
74978686,46,12,0.00
54037632,206,1,0.00
2181830,193,3,0.00
36796452,188,2,0.00
97850547,195,1,0.00
46891769,47,37,0.00
81099439,68,11,0.00
23382451,184,1,0.00
24792206,6,17,0.00
25205713,192,2,0.00
43584108,0,20,0.00
12882624,14,38,0.00
75991974,10,11,0.00
64746332,180,4,0.00
20676429,201,7,0.00
55131475,186,1,0.00
59569965,83,4,0.00
94297966,188,1,0.00
51825334,9,17,0.00
7192404,167,14,0.00
80258130,73,21,0.00
26992344,0,6,0.00
80035932,190,18,0.00
57920371,21,14,0.00
24641412,176,4,0.00
24375536,37,2,0.00
67349077,197,2,0.00
28793376,184,2,0.00
43296108,211,1,0.00
23597035,161,14,0.00
27192020,6,56,0.00
79234955,17,12,0.00
4371437,196,2,0.00
71839612,10,50,0.00
33563650,205,1,0.00
11039388,174,6,0.00
20541725,1,57,0.00
70853666,14,47,0.00
98066513,25,15,0.00
81509431,76,20,0.00
60198608,29,12,0.00
24056570,196,3,29.90
90942542,195,2,0.00
2718451,203,2,0.00
7637415,1,9,0.00
39362443,97,10,0.00
26611446,205,1,0.00
73319205,31,8,0.00
13433506,69,3,0.00
13634135,182,7,0.00
54078024,13,15,0.00
2526312,32,3,0.00
97492938,188,1,0.00
91326420,114,4,0.00
47028116,10,9,0.00
30192168,67,6,0.00
2604949,196,1,0.00
3094666,28,15,0.00
67911566,210,1,0.00
68821302,191,5,0.00
5921269,187,2,0.00
65152056,40,19,0.00
73031374,180,8,0.00
24988121,73,11,0.00
46348793,148,9,0.00
62134897,186,4,0.00
86387204,3,5,0.00
52060582,190,7,0.00
31261786,28,4,0.00
50873042,182,9,0.00
95151449,202,2,0.00
60289511,207,1,0.00
18297525,2,25,0.00
27295037,208,1,0.00
24945931,196,1,0.00
20336384,184,1,0.00
57038378,3,49,0.00
58400218,19,4,0.00
79190186,210,1,0.00
25578015,194,1,0.00
10036170,16,19,0.00
42346226,5,63,0.00
77824908,48,7,0.00
78055321,211,1,0.00
22877151,177,11,0.00
39466811,25,7,0.00
78383192,181,2,0.00
80183732,0,76,23.90
98918522,173,2,0.00
35348807,165,4,0.00
8890236,182,1,0.00
90439237,184,1,0.00
87094270,14,27,0.00
45744037,177,5,0.00
76836675,7,2,0.00
74657141,191,2,0.00
41400658,31,76,0.00
24757539,35,2,0.00
41317309,1,16,0.00
14170862,178,2,0.00
37276053,188,2,0.00
42582012,27,6,0.00
25121597,36,27,0.00
63325262,7,4,0.00
91723485,4,38,0.00
78824319,0,55,0.00
5528011,78,73,0.00
65422615,29,16,0.00
88699785,1,23,0.00
67599493,47,47,0.00
75237148,204,3,0.00
24867480,121,11,0.00
48670216,8,18,0.00
27865186,58,5,0.00
18111543,145,5,0.00
51064858,11,46,0.00
55382183,189,1,0.00
30417775,183,1,0.00
8101848,196,3,0.00
93267483,17,3,0.00
93723901,194,1,0.00
60965273,129,20,0.00
55052563,175,45,0.00
65785428,12,13,0.00
53086628,188,1,0.00
23159300,3,3,0.00
16270073,21,21,0.00
1654867,205,2,0.00
3702293,122,4,0.00
15369165,42,3,0.00
45098199,199,6,0.00
91412010,162,16,0.00
23862098,112,2,0.00
98432641,23,66,0.00
22843497,55,4,0.00
73666343,193,1,0.00
88526332,0,56,0.00
24488039,192,2,0.00
42558016,183,1,0.00
70444796,115,6,0.00
51556925,2,90,0.00
54515942,177,8,0.00
94541489,21,4,0.00
8272845,18,11,0.00
974485,185,1,0.00
57141011,43,5,0.00
41552740,46,14,0.00
1953644,184,26,0.00
11224188,1,34,0.00
99003053,133,4,0.00
84334282,170,6,0.00
47385831,24,32,149.50
58457407,23,15,0.00
61610590,26,20,0.00
74970903,191,2,0.00
97341056,58,9,0.00
93186928,11,16,0.00
88143436,89,16,0.00
12680492,5,4,0.00
30837087,203,6,0.00
59208609,17,7,0.00
75606041,204,3,0.00
17401838,52,18,0.00
11082591,182,1,0.00
42026184,0,4,0.00
66159127,154,55,0.00
17437364,188,3,0.00
42973318,204,1,0.00
36924707,189,1,0.00
69794321,30,10,0.00
7360530,0,180,0.00
49839980,8,4,0.00
90163749,191,1,0.00
74268795,181,2,0.00
70605045,185,1,0.00
78014620,88,71,0.00
33267054,7,18,0.00
33381598,184,1,0.00
59883495,185,5,0.00
38429527,36,11,0.00
53025632,75,7,0.00
39549639,35,9,0.00
48572406,10,11,0.00
13507108,1,19,29.90
58244850,193,1,0.00
72540197,202,1,0.00
36495680,13,21,0.00
76907220,176,2,0.00
49669919,84,5,0.00
88328957,0,46,0.00
17588570,184,3,0.00
73164312,51,9,0.00
10162662,15,3,0.00
37123556,31,19,0.00
29023234,149,3,0.00
85048564,3,8,0.00
7991615,1,7,0.00
24927540,16,5,0.00
67529715,189,2,0.00
24741804,0,9,0.00
5317635,28,9,0.00
8944554,15,11,0.00
83938631,15,29,0.00
91990005,54,10,0.00
26779080,16,5,0.00
31949891,194,1,0.00
67358735,158,2,0.00
60310361,9,21,0.00
78458466,0,11,0.00
86180206,185,1,0.00
8274013,91,13,0.00
92928835,71,6,0.00
45166964,9,53,0.00
7855823,196,2,0.00
16496891,93,2,0.00
50688809,6,60,0.00
4170347,185,1,0.00
73140379,183,1,0.00
61366666,192,1,0.00
87714317,190,7,0.00
60976849,36,13,0.00
58419471,17,28,0.00
79544403,16,2,0.00
39932240,117,17,0.00
36587888,30,4,0.00
78641391,16,18,0.00
9999339,9,10,0.00
21817099,199,3,0.00
20910340,43,6,0.00
65699191,211,1,0.00
72734609,11,41,0.00
82781350,168,2,0.00
62172020,184,3,0.00
74899788,7,10,29.90
13830634,186,4,0.00
19808774,180,11,0.00
22986800,190,2,0.00
66294581,36,15,0.00
58893665,2,13,0.00
83290274,35,12,0.00
75790134,0,19,0.00
26054098,45,7,0.00
95143835,171,3,0.00
22185823,209,2,0.00
37249707,207,1,0.00
70984042,199,3,0.00
12667442,10,11,0.00
14385861,203,2,0.00
9353730,182,1,0.00
7665865,206,2,0.00
91794136,2,9,0.00
83147203,24,12,0.00
65986853,191,1,0.00
31019783,202,1,0.00
24844191,177,2,0.00
66842257,28,20,0.00
89486238,199,4,0.00
17143267,182,1,0.00
75754376,203,2,0.00
70474225,197,1,0.00
61006816,185,2,0.00
63096200,64,2,0.00
88967367,165,4,0.00
45424241,9,25,0.00
49564306,3,18,29.90
14103941,1,14,0.00
82299124,8,6,0.00
94970087,45,14,0.00
25356753,16,16,0.00
97485384,35,7,119.60
69219363,22,24,179.40
13524884,45,9,0.00
21181483,182,1,0.00
88495028,191,2,0.00
99528482,50,16,0.00
92459659,20,4,0.00
52081077,170,3,0.00
76429540,206,2,0.00
43401057,193,2,0.00
23337897,0,5,0.00
95507936,37,14,0.00
89268998,53,3,0.00
82199133,19,28,0.00
19778867,140,3,0.00
63241083,177,4,0.00
93260974,14,13,0.00
56530052,36,13,0.00
64608236,204,2,0.00
66334807,185,3,0.00
45584922,184,1,0.00
18952666,199,1,0.00
78871160,39,11,0.00
38677195,55,3,0.00
